2025-09-11 11:56:12.756799939 +0200 CEST m=+2.268864521
2025-09-11 11:56:12.681879062 +0200 CEST m=+2.193943639,
2025-09-11 11:56:12.756874147 +0200 CEST m=+2.268938728
2025-09-11 11:56:12.697988947 +0200 CEST m=+2.210053528,
2025-09-11 11:56:12.756946225 +0200 CEST m=+2.269010806
2025-09-11 11:56:12.711074897 +0200 CEST m=+2.223139478,
2025-09-11 11:56:12.75701758 +0200 CEST m=+2.269082161
2025-09-11 11:56:12.727197627 +0200 CEST m=+2.239262202,
2025-09-11 11:56:12.757102859 +0200 CEST m=+2.269167441
2025-09-11 11:56:12.739916952 +0200 CEST m=+2.251981532,
2025-09-11 11:56:12.863371638 +0200 CEST m=+2.375436216
2025-09-11 11:56:12.757197765 +0200 CEST m=+2.269262342,
2025-09-11 11:56:12.863418664 +0200 CEST m=+2.375483240
2025-09-11 11:56:12.772449075 +0200 CEST m=+2.284513651,
2025-09-11 11:56:12.86344283 +0200 CEST m=+2.375507407
2025-09-11 11:56:12.787140239 +0200 CEST m=+2.299204811,
2025-09-11 11:56:12.863465791 +0200 CEST m=+2.375530370
2025-09-11 11:56:12.809355866 +0200 CEST m=+2.321420456,
2025-09-11 11:56:12.86348853 +0200 CEST m=+2.375553106
2025-09-11 11:56:12.82818213 +0200 CEST m=+2.340246712,
2025-09-11 11:56:12.863511835 +0200 CEST m=+2.375576412
2025-09-11 11:56:12.847230305 +0200 CEST m=+2.359294891,
2025-09-11 11:56:12.949224027 +0200 CEST m=+2.461288600
2025-09-11 11:56:12.863538967 +0200 CEST m=+2.375603545,
2025-09-11 11:56:12.949265417 +0200 CEST m=+2.461329989
2025-09-11 11:56:12.873212647 +0200 CEST m=+2.385277217,
2025-09-11 11:56:12.949286362 +0200 CEST m=+2.461350935
2025-09-11 11:56:12.885770721 +0200 CEST m=+2.397835290,
2025-09-11 11:56:12.94930742 +0200 CEST m=+2.461371992
2025-09-11 11:56:12.901418144 +0200 CEST m=+2.413482719,
2025-09-11 11:56:12.949327042 +0200 CEST m=+2.461391615
2025-09-11 11:56:12.91835204 +0200 CEST m=+2.430416609,
2025-09-11 11:56:12.949346605 +0200 CEST m=+2.461411177
2025-09-11 11:56:12.933956536 +0200 CEST m=+2.446021112,
2025-09-11 11:56:13.028538552 +0200 CEST m=+2.540603121
2025-09-11 11:56:12.949381631 +0200 CEST m=+2.461446204,
2025-09-11 11:56:13.028576789 +0200 CEST m=+2.540641358
2025-09-11 11:56:12.964326901 +0200 CEST m=+2.476391474,
